CD_REFNIS;CD_SECTOR;POPULATION;DT_STRT_SECTOR;DT_STOP_SECTOR;OPPERVLAKKTE IN HM²;TX_DESCR_SECTOR_NL;TX_DESCR_SECTOR_FR;TX_DESCR_NL;TX_DESCR_FR
61072;61072F000;1179;01Mar1981;31Dec9999;78,3962982;ANTHEIT-CENTRE;ANTHEIT-CENTRE;Wanze;Wanze
61072;61072F012;126;01Mar1981;31Dec9999;15,78973457;TOMBES;TOMBES;Wanze;Wanze
61072;61072F090;260;01Mar1981;31Dec9999;270,0313931;ANTHEIT - BOIS - CHAMPS;ANTHEIT - BOIS - CHAMPS;Wanze;Wanze
61072;61072F100;768;01Mar1981;31Dec9999;57,29949415;LES PATURAGES-CENTRE;LES PATURAGES-CENTRE;Wanze;Wanze
61072;61072F190;237;01Mar1981;31Dec9999;51,80965028;LES PATURAGES - HABIT. DISP.;LES PATURAGES - HABIT. DISP.;Wanze;Wanze
61072;61072F20-;981;01Mar1981;31Dec9999;61,95505248;PETITE WANZE-CENTRE;PETITE WANZE-CENTRE;Wanze;Wanze
61072;61072F21-;834;01Mar1981;31Dec9999;84,98371076;RUE PONCELET;RUE PONCELET;Wanze;Wanze
61072;61072F291;62;01Mar1981;31Dec9999;70,78298771;VAL NOTRE-DAME;VAL NOTRE-DAME;Wanze;Wanze
61072;61072F3MN;0;01Oct2001;31Dec9999;22,41516025;FALHISSE;FALHISSE;Wanze;Wanze
61072;61072ZZZZ;0;01Mar1981;31Dec9999;0;NIET TE LOKALISEREN IN EEN SECTOR;NON LOCALISABLE DANS UN SECTEUR;Wanze;Wanze
61079;61079A00-;1094;01Mar1981;31Dec9999;75,09882277;ANTHISNES-CENTRE;ANTHISNES-CENTRE;Anthisnes;Anthisnes
61079;61079A090;326;01Mar1981;31Dec9999;902,750624;ANTHISNES - HABITATIONS DISP.;ANTHISNES - HABITATIONS DISP.;Anthisnes;Anthisnes
61079;61079A10-;263;01Mar1981;31Dec9999;39,60469672;VIEN-CENTRE;VIEN-CENTRE;Anthisnes;Anthisnes
61079;61079A19-;209;01Mar1981;31Dec9999;423,8220945;VIEN-HABITATIONS DISPERSEES LES FLOXHES-LA ROCK;VIEN-HABITATIONS DISPERSEES LES FLOXHES-LA ROCK;Anthisnes;Anthisnes
61079;61079B00-;211;01Mar1981;31Dec9999;24,53692693;HODY-CENTRE;HODY-CENTRE;Anthisnes;Anthisnes
61079;61079B09-;101;01Mar1981;31Dec9999;266,3278854;HODY - HABITATIONS DISPERSEES;HODY - HABITATIONS DISPERSEES;Anthisnes;Anthisnes
61079;61079C00-;225;01Mar1981;31Dec9999;22,44309544;TAVIER-CENTRE;TAVIER-CENTRE;Anthisnes;Anthisnes
61079;61079C083;8;01Mar1981;31Dec9999;155,9426706;BOIS DES GOTTES;BOIS DES GOTTES;Anthisnes;Anthisnes
61079;61079C09-;55;01Mar1981;31Dec9999;479,986354;TAVIER-HABITATIONS DISPERSEES;TAVIER-HABITATIONS DISPERSEES;Anthisnes;Anthisnes
61079;61079C199;106;01Mar1981;31Dec9999;317,4179385;XHOS - HABITATIONS DISPERSEES;XHOS - HABITATIONS DISPERSEES;Anthisnes;Anthisnes
61079;61079C20-;194;01Mar1981;31Dec9999;17,26627622;BERLEUR-CENTRE;BERLEUR-CENTRE;Anthisnes;Anthisnes
61079;61079C29-;92;01Mar1981;31Dec9999;290,5548755;BERLEUR-HABITATIONS DISPERSEES;BERLEUR-HABITATIONS DISPERSEES;Anthisnes;Anthisnes
61079;61079C30-;316;01Mar1981;31Dec9999;27,97269784;LIMONT-CENTRE;LIMONT-CENTRE;Anthisnes;Anthisnes
61079;61079C39-;177;01Mar1981;31Dec9999;310,024189;LIMONT- HABITATIONS DISPERSEES;LIMONT- HABITATIONS DISPERSEES;Anthisnes;Anthisnes
61079;61079D00-;453;01Mar1981;31Dec9999;45,69354518;VILLERS-AUX-TOURS-CENTRE;VILLERS-AUX-TOURS-CENTRE;Anthisnes;Anthisnes
61079;61079D09-;124;01Mar1981;31Dec9999;236,700866;VILLERS-AUX-TOURS - HAB. DISP.;VILLERS-AUX-TOURS - HAB. DISP.;Anthisnes;Anthisnes
61079;61079D790;230;01Mar1981;31Dec9999;95,53013663;LA GRANGE;LA GRANGE;Anthisnes;Anthisnes
61079;61079ZZZZ;5;01Mar1981;31Dec9999;0;NIET TE LOKALISEREN IN EEN SECTOR;NON LOCALISABLE DANS UN SECTEUR;Anthisnes;Anthisnes
61080;61080A00-;1384;01Mar1981;31Dec9999;41,26072758;ENGIS-CENTRE;ENGIS-CENTRE;Engis;Engis
61080;61080A01-;743;01Mar1981;31Dec9999;27,35077846;ARDENT - OULET;ARDENT - OULET;Engis;Engis
61080;61080A023;357;01Mar1981;31Dec9999;31,25622311;NOUVELLE ROUTE;NOUVELLE ROUTE;Engis;Engis
61080;61080A034;199;01Mar1981;31Dec9999;19,91817434;QUARTIER ALBERT;QUARTIER ALBERT;Engis;Engis
61080;61080A072;106;01Mar1981;31Dec9999;123,5514489;LA SURFACE ET J. WAUTERS;LA SURFACE ET J. WAUTERS;Engis;Engis
61080;61080A091;45;01Mar1981;31Dec9999;67,09223089;ENGIS - HABITATIONS DISPERSEES;ENGIS - HABITATIONS DISPERSEES;Engis;Engis
61080;61080A100;613;01Mar1981;31Dec9999;26,18259078;LES FAGNES;LES FAGNES;Engis;Engis
61080;61080B092;17;01Mar1981;31Dec9999;250,7918068;ENGIHOUL - ANTINNE BOIS;ENGIHOUL - ANTINNE BOIS;Engis;Engis
61080;61080B10-;31;01Mar1981;31Dec9999;6,111879465;ENGIHOUL-CENTRE;ENGIHOUL-CENTRE;Engis;Engis
61080;61080B211;72;01Mar1981;31Dec9999;7,143249995;CLERMONT-NORD;CLERMONT-NORD;Engis;Engis
61080;61080B279;2;01Mar1981;31Dec9999;110,7402379;ENGIHOUL-INDUSTRIE;ENGIHOUL-INDUSTRIE;Engis;Engis
61080;61080C00-;45;01Mar1981;31Dec9999;20,92522017;CLERMONT-CENTRE;CLERMONT-CENTRE;Engis;Engis
61080;61080C072;1;01Mar1981;31Dec9999;22,2486518;CLERMONT-ZONING INDUSTRIEL;CLERMONT-ZONING INDUSTRIEL;Engis;Engis
61080;61080C091;84;01Mar1981;31Dec9999;177,6410631;CLERMONT-BOIS;CLERMONT-BOIS;Engis;Engis
61080;61080C10-;223;01Mar1981;31Dec9999;18,32616259;AUX HOUX-CENTRE;AUX HOUX-CENTRE;Engis;Engis
61080;61080C112;241;01Mar1981;31Dec9999;25,26048734;AUX GRANGES;AUX GRANGES;Engis;Engis
61080;61080C191;337;01Mar1981;31Dec9999;947,4617364;AUX FONTAINES;AUX FONTAINES;Engis;Engis
61080;61080C29-;33;01Mar1981;31Dec9999;164,9601873;BOIS NISSART;BOIS NISSART;Engis;Engis
61080;61080C31-;77;01Mar1981;31Dec9999;8,401232842;OMBRET;OMBRET;Engis;Engis
61080;61080C39-;34;01Mar1981;31Dec9999;236,899364;AUX FORGES;AUX FORGES;Engis;Engis
61080;61080D000;825;01Mar1981;31Dec9999;47,61997709;HERMALLE-SOUS-HUY-CENTRE;HERMALLE-SOUS-HUY-CENTRE;Engis;Engis
61080;61080D012;399;01Mar1981;31Dec9999;24,50477162;CITE VANDEWEGHE;CITE VANDEWEGHE;Engis;Engis
61080;61080D073;9;01Mar1981;31Dec9999;40,38886436;HERMALLE-SS-HUY-ZONING INDUSTR;HERMALLE-SS-HUY-ZONING INDUSTR;Engis;Engis
61080;61080D091;193;01Mar1981;31Dec9999;264,1692154;CHAUMONT-HASIRE-RONHEU-ROUA;CHAUMONT-HASIRE-RONHEU-ROUA;Engis;Engis
61080;61080D19-;68;01Mar1981;31Dec9999;64,24477874;HOTTINE - THIER D'OLNE;HOTTINE - THIER D'OLNE;Engis;Engis
61080;61080ZZZZ;0;01Mar1981;31Dec9999;0;NIET TE LOKALISEREN IN EEN SECTOR;NON LOCALISABLE DANS UN SECTEUR;Engis;Engis
61081;61081A000;361;01Mar1981;31Dec9999;46,40722104;SOHEIT-TINLOT-CENTRE;SOHEIT-TINLOT-CENTRE;Tinlot;Tinlot
61081;61081A090;256;01Mar1981;31Dec9999;839,5252664;SOHEIT-TINLOT - HABITAT. DISP.;SOHEIT-TINLOT - HABITAT. DISP.;Tinlot;Tinlot
61081;61081B000;222;01Mar1981;31Dec9999;32,46664852;RAMELOT-CENTRE;RAMELOT-CENTRE;Tinlot;Tinlot
61081;61081B09-;34;01Mar1981;31Dec9999;478,0062235;RAMELOT - CAMPAGNE;RAMELOT - CAMPAGNE;Tinlot;Tinlot
61081;61081C000;184;01Mar1981;31Dec9999;21,97281936;ABEE-CENTRE;ABEE-CENTRE;Tinlot;Tinlot
61081;61081C09-;42;01Mar1981;31Dec9999;526,7672914;SAINT-VITU - HABITATIONS DISP.;SAINT-VITU - HABITATIONS DISP.;Tinlot;Tinlot
61081;61081C100;282;01Mar1981;31Dec9999;30,07832646;SCRY-CENTRE;SCRY-CENTRE;Tinlot;Tinlot
61081;61081C190;67;01Mar1981;31Dec9999;330,6240535;SCRY - TILLESSE-HAB. DISP.;SCRY - TILLESSE-HAB. DISP.;Tinlot;Tinlot
61081;61081C2PN;28;01Oct2001;31Dec9999;71,83860664;AUX COMMUNES-HABITATION DISP.;AUX COMMUNES-HABITATION DISP.;Tinlot;Tinlot
61081;61081D00-;498;01Mar1981;31Dec9999;57,49782172;FRAITURE-CENTRE;FRAITURE-CENTRE;Tinlot;Tinlot
61081;61081D09-;192;01Mar1981;31Dec9999;549,3163063;FRAITURE - HABITATIONS DISP.;FRAITURE - HABITATIONS DISP.;Tinlot;Tinlot
61081;61081D19-;54;01Mar1981;31Dec9999;60,04355424;LA BOUHEYE - LES FAVENNES;LA BOUHEYE - LES FAVENNES;Tinlot;Tinlot
61081;61081E000;287;01Mar1981;31Dec9999;32,15065815;SENY-CENTRE;SENY-CENTRE;Tinlot;Tinlot
61081;61081E09-;199;01Mar1981;31Dec9999;648,5134194;SENY - HABITATIONS DISPERSEES;SENY - HABITATIONS DISPERSEES;Tinlot;Tinlot
61081;61081ZZZZ;0;01Mar1981;31Dec9999;0;NIET TE LOKALISEREN IN EEN SECTOR;NON LOCALISABLE DANS UN SECTEUR;Tinlot;Tinlot
62003;62003A001;2241;01Mar1981;31Dec9999;47,73657701;ANS-CENTRE;ANS-CENTRE;Ans;Ans
62003;62003A022;488;01Mar1981;31Dec9999;11,39287172;WAROUX;WAROUX;Ans;Ans
62003;62003A101;374;01Mar1981;31Dec9999;10,29939188;BEAUJONC-ANS;BEAUJONC-ANS;Ans;Ans
62003;62003A201;2287;01Mar1981;31Dec9999;46,29726176;HAUT-DOUY;HAUT-DOUY;Ans;Ans
62003;62003A211;757;01Mar1981;31Dec9999;21,74586554;MOLINVAUX-LA-TONNE;MOLINVAUX-LA-TONNE;Ans;Ans
62003;62003A221;973;01Mar1981;31Dec9999;19,38714468;MONTEGNEE;MONTEGNEE;Ans;Ans
62003;62003A2AN;156;01Oct2001;31Dec9999;32,51578954;EN STER;EN STER;Ans;Ans
62003;62003A37-;23;01Mar1981;31Dec9999;44,63203493;BONNE-FORTUNE;BONNE-FORTUNE;Ans;Ans
62003;62003A40-;1007;01Mar1981;31Dec9999;43,41743454;PLATEAU;PLATEAU;Ans;Ans
62003;62003A402;1113;01Mar1981;31Dec9999;27,90854389;PLATEAU-NORD;PLATEAU-NORD;Ans;Ans
62003;62003A41-;1199;01Mar1981;31Dec9999;83,03531491;BOLSEE;BOLSEE;Ans;Ans
62003;62003A42-;1404;01Mar1981;31Dec9999;21,68261527;PLATEAU-OURY;PLATEAU-OURY;Ans;Ans
62003;62003A4AN;713;01Oct2001;31Dec9999;58,21613429;CHARBONNAGE DES FRANCAIS;CHARBONNAGE DES FRANCAIS;Ans;Ans
62003;62003A50-;1078;01Mar1981;31Dec9999;23,34475933;ANS - GARE;ANS - GARE;Ans;Ans
62003;62003B00-;1489;01Mar1981;31Dec9999;32,43374766;LONCIN-CENTRE;LONCIN-CENTRE;Ans;Ans
62003;62003B01-;421;01Mar1981;31Dec9999;14,72273695;LONCIN-CENTRE-NORD;LONCIN-CENTRE-NORD;Ans;Ans
62003;62003B02-;575;01Mar1981;31Dec9999;22,01103177;LONCIN-CENTRE-SUD - CH. DE FER;LONCIN-CENTRE-SUD - CH. DE FER;Ans;Ans
62003;62003B090;325;01Mar1981;31Dec9999;106,4368612;LONCIN AUTOROUTES;LONCIN AUTOROUTES;Ans;Ans
62003;62003B11-;308;01Mar1981;31Dec9999;58,61817626;FORT DE LONCIN;FORT DE LONCIN;Ans;Ans
62003;62003C001;2506;01Mar1981;31Dec9999;93,32049639;ALLEUR-CENTRE;ALLEUR-CENTRE;Ans;Ans
62003;62003C010;1202;01Mar1981;31Dec9999;18,95135327;ALLEUR-BAS;ALLEUR-BAS;Ans;Ans
62003;62003C022;804;01Mar1981;31Dec9999;42,92642214;HOMBROU;HOMBROU;Ans;Ans
62003;62003C0AA;1219;01Oct2001;31Dec9999;115,3046829;WAROUX;WAROUX;Ans;Ans
62003;62003C0MN;93;01Oct2001;31Dec9999;119,9060128;AL TRAPPE;AL TRAPPE;Ans;Ans
62003;62003C0PA;183;01Oct2001;31Dec9999;376,0869571;WAROUX;WAROUX;Ans;Ans
62003;62003C10-;1923;01Mar1981;31Dec9999;47,13286328;ALLEUR - HAUT;ALLEUR - HAUT;Ans;Ans
62003;62003C11-;264;01Mar1981;31Dec9999;4,089161245;ALLEUR-CHAUSSEE;ALLEUR-CHAUSSEE;Ans;Ans
62003;62003C200;1574;01Mar1981;31Dec9999;33,26594562;BOLZEE;BOLZEE;Ans;Ans
62003;62003D00-;953;01Mar1981;31Dec9999;59,9811209;XHENDREMAEL;XHENDREMAEL;Ans;Ans
62003;62003D012;238;01Mar1981;31Dec9999;36,00314456;BOURDON;BOURDON;Ans;Ans
62003;62003D091;461;01Mar1981;31Dec9999;569,0075782;VICINAL;VICINAL;Ans;Ans
62003;62003D392;11;01Mar1981;31Dec9999;92,81459631;TUMULUS;TUMULUS;Ans;Ans
62003;62003ZZZZ;11;01Mar1981;31Dec9999;0;NIET TE LOKALISEREN IN EEN SECTOR;NON LOCALISABLE DANS UN SECTEUR;Ans;Ans
62006;62006A001;1277;01Mar1981;31Dec9999;83,58598969;AWANS-CENTRE;AWANS-CENTRE;Awans;Awans
62006;62006A012;1179;01Mar1981;31Dec9999;42,73018556;SUR LES EES;SUR LES EES;Awans;Awans
62006;62006A022;323;01Mar1981;31Dec9999;27,16480632;CENTRE MEDICO-TECHNIQUE;CENTRE MEDICO-TECHNIQUE;Awans;Awans
62006;62006A081;104;01Mar1981;31Dec9999;131,0949468;AWANS-HABITATIONS DISPERSEES;AWANS-HABITATIONS DISPERSEES;Awans;Awans
62006;62006A0AA;455;01Oct2001;31Dec9999;46,63403286;AWANS MOULIN A VENT - MAJEAN;AWANS MOULIN A VENT - MAJEAN;Awans;Awans
62006;62006A0PA;37;01Oct2001;31Dec9999;93,73000896;AWANS NORD- OUEST;AWANS NORD- OUEST;Awans;Awans
62006;62006A21-;483;01Mar1981;31Dec9999;159,7381309;DOMAINE DE WAROUX;DOMAINE DE WAROUX;Awans;Awans
62006;62006A391;18;01Mar1981;31Dec9999;197,191319;CAMPAGNE DE XHENDREMAEL;CAMPAGNE DE XHENDREMAEL;Awans;Awans
62006;62006B00-;536;01Mar1981;31Dec9999;29,88963796;FOOZ-CENTRE;FOOZ-CENTRE;Awans;Awans
62006;62006B09-;88;01Mar1981;31Dec9999;259,9009141;FOOZ - HABITATIONS DISPERSEES;FOOZ - HABITATIONS DISPERSEES;Awans;Awans
62006;62006B192;29;01Mar1981;31Dec9999;104,9723638;FOND DE FOOZ;FOND DE FOOZ;Awans;Awans
62006;62006C000;663;01Mar1981;31Dec9999;46,32516563;HOGNOUL-CENTRE;HOGNOUL-CENTRE;Awans;Awans
62006;62006C010;568;01Mar1981;31Dec9999;39,8369929;CHAUSSEE DE BRUXELLES;CHAUSSEE DE BRUXELLES;Awans;Awans
62006;62006C090;67;01Mar1981;31Dec9999;202,6420389;HOGNOUL - HABITATIONS DISP.;HOGNOUL - HABITATIONS DISP.;Awans;Awans
62006;62006D000;996;01Mar1981;31Dec9999;56,86222557;VILLERS-L'EVEQUE-CENTRE;VILLERS-L'EVEQUE-CENTRE;Awans;Awans
62006;62006D012;226;01Mar1981;31Dec9999;14,26361807;VOIE DE FOOZ;VOIE DE FOOZ;Awans;Awans
62006;62006D091;639;01Mar1981;31Dec9999;680,4764649;VILLERS-L'EVEQUE-HABIT. DISP.;VILLERS-L'EVEQUE-HABIT. DISP.;Awans;Awans
62006;62006E000;1380;01Mar1981;31Dec9999;82,71839931;OTHEE-CENTRE;OTHEE-CENTRE;Awans;Awans
62006;62006E099;250;01Mar1981;31Dec9999;422,0130019;OTHEE - HABITATIONS DISPERSEES;OTHEE - HABITATIONS DISPERSEES;Awans;Awans
62006;62006ZZZZ;0;01Mar1981;31Dec9999;0;NIET TE LOKALISEREN IN EEN SECTOR;NON LOCALISABLE DANS UN SECTEUR;Awans;Awans
62009;62009A001;1112;01Mar1981;31Dec9999;34,75202395;AYWAILLE-CENTRE;AYWAILLE-CENTRE;Aywaille;Aywaille
62009;62009A01-;170;01Mar1981;31Dec9999;35,08195144;GENDARMERIE;GENDARMERIE;Aywaille;Aywaille
62009;62009A020;68;01Mar1981;31Dec9999;35,86368781;DIEUPART;DIEUPART;Aywaille;Aywaille
62009;62009A032;654;01Mar1981;31Dec9999;37,40826528;LE CHALET;LE CHALET;Aywaille;Aywaille
62009;62009A042;619;01Mar1981;31Dec9999;51,03238971;LES CRETALLES;LES CRETALLES;Aywaille;Aywaille
62009;62009A083;479;01Mar1981;31Dec9999;247,0172413;NIASTER;NIASTER;Aywaille;Aywaille
62009;62009A091;72;01Mar1981;31Dec9999;77,93462247;BOIGNEUSE HEID;BOIGNEUSE HEID;Aywaille;Aywaille
62009;62009A10-;247;01Mar1981;31Dec9999;25,24073201;KIN-STOCKEU;KIN-STOCKEU;Aywaille;Aywaille
62009;62009A19-;235;01Mar1981;31Dec9999;608,3430331;FONZAI - BOIS D'AYWAILLE;FONZAI - BOIS D'AYWAILLE;Aywaille;Aywaille
62009;62009A20-;568;01Mar1981;31Dec9999;37,09512692;AWAN-CENTRE;AWAN-CENTRE;Aywaille;Aywaille
62009;62009A291;186;01Mar1981;31Dec9999;426,7158494;AWAN - HABITATIONS DISPERSEES;AWAN - HABITATIONS DISPERSEES;Aywaille;Aywaille
62009;62009A2AA;259;01Oct2001;31Dec9999;27,86141961;AWAN-FAUBOURG;AWAN-FAUBOURG;Aywaille;Aywaille
62009;62009A2PA;226;01Oct2001;31Dec9999;95,07347632;BELLE CROIX;BELLE CROIX;Aywaille;Aywaille
62009;62009A30-;182;01Mar1981;31Dec9999;13,17132529;SEPTROUX-CENTRE;SEPTROUX-CENTRE;Aywaille;Aywaille
62009;62009A399;266;01Mar1981;31Dec9999;182,6834323;CHAMBRALLES;CHAMBRALLES;Aywaille;Aywaille
62009;62009A510;92;01Mar1981;31Dec9999;33,3512937;MARTIN - RIVE;MARTIN - RIVE;Aywaille;Aywaille
62009;62009A590;186;01Mar1981;31Dec9999;61,73518285;AMBLEVE;AMBLEVE;Aywaille;Aywaille
62009;62009B001;809;01Mar1981;31Dec9999;44,71399488;SOUGNE-REMOUCHAMPS-CENTRE;SOUGNE-REMOUCHAMPS-CENTRE;Aywaille;Aywaille
62009;62009B012;293;01Mar1981;31Dec9999;44,63016007;CROIX BENOIT-HOBISTER;CROIX BENOIT-HOBISTER;Aywaille;Aywaille
62009;62009B022;77;01Mar1981;31Dec9999;8,870655412;BELLIN-HEID;BELLIN-HEID;Aywaille;Aywaille
62009;62009B033;245;01Mar1981;31Dec9999;35,24959723;SOUGNE-REMOUCH.-OUTRE-AMBLEVE;SOUGNE-REMOUCH.-OUTRE-AMBLEVE;Aywaille;Aywaille
62009;62009B081;22;01Mar1981;31Dec9999;314,1135365;HENUMONT;HENUMONT;Aywaille;Aywaille
62009;62009B091;105;01Mar1981;31Dec9999;206,5454357;HABITATIONS DISP. SUR LA HEID;HABITATIONS DISP. SUR LA HEID;Aywaille;Aywaille
62009;62009B0AA;604;01Oct2001;31Dec9999;79,87184574;PROMONTOIRE;PROMONTOIRE;Aywaille;Aywaille
62009;62009B0PA;94;01Oct2001;31Dec9999;89,1558605;SAULES BASTIN;SAULES BASTIN;Aywaille;Aywaille
62009;62009B100;372;01Mar1981;31Dec9999;38,74594595;NONCEVEUX;NONCEVEUX;Aywaille;Aywaille
62009;62009B112;87;01Mar1981;31Dec9999;38,48966876;SEDOZ;SEDOZ;Aywaille;Aywaille
62009;62009B123;497;01Mar1981;31Dec9999;79,91029928;NONCEVEUX - DISPERSION;NONCEVEUX - DISPERSION;Aywaille;Aywaille
62009;62009B184;2;01Mar1981;31Dec9999;194,3958333;BAIHED;BAIHED;Aywaille;Aywaille
62009;62009B191;32;01Mar1981;31Dec9999;798,7369484;VILLE-AU-BOIS;VILLE-AU-BOIS;Aywaille;Aywaille
62009;62009B29-;86;01Mar1981;31Dec9999;174,1450627;QUAREUX-BABLETTE;QUAREUX-BABLETTE;Aywaille;Aywaille
62009;62009B30-;203;01Mar1981;31Dec9999;10,91633547;DEIGNE-CENTRE;DEIGNE-CENTRE;Aywaille;Aywaille
62009;62009B312;24;01Mar1981;31Dec9999;7,805332144;PLAYE;PLAYE;Aywaille;Aywaille
62009;62009B313;42;01Mar1981;31Dec9999;6,844007666;PLAYE;PLAYE;Aywaille;Aywaille
62009;62009B364;234;01Mar1981;31Dec9999;134,0596644;LES ZEYS;LES ZEYS;Aywaille;Aywaille
62009;62009B382;245;01Mar1981;31Dec9999;772,9714977;DEIGNE-HABITATIONS DISPERSEES;DEIGNE-HABITATIONS DISPERSEES;Aywaille;Aywaille
62009;62009B395;364;01Mar1981;31Dec9999;513,5393628;SECHEVAL;SECHEVAL;Aywaille;Aywaille
62009;62009C00-;490;01Mar1981;31Dec9999;32,43616282;HARZE-CENTRE;HARZE-CENTRE;Aywaille;Aywaille
62009;62009C012;160;01Mar1981;31Dec9999;27,79198627;PAVILLONCHAMPS;PAVILLONCHAMPS;Aywaille;Aywaille
62009;62009C091;341;01Mar1981;31Dec9999;725,6316056;PAVILLONCHAMPS - PIRONBOEUF - HABITATIONS DISPERSEES;PAVILLONCHAMPS - PIRONBOEUF - HABITATIONS DISPERSEES;Aywaille;Aywaille
62009;62009C162;132;01Mar1981;31Dec9999;235,0685255;PRIESTET - FAYHAI;PRIESTET - FAYHAI;Aywaille;Aywaille
62009;62009C191;201;01Mar1981;31Dec9999;135,5932918;HAVELANGE;HAVELANGE;Aywaille;Aywaille
62009;62009C20-;151;01Mar1981;31Dec9999;14,02685791;HOUSSONLOGE;HOUSSONLOGE;Aywaille;Aywaille
62009;62009C212;174;01Mar1981;31Dec9999;29,60826011;PARADIS;PARADIS;Aywaille;Aywaille
62009;62009C299;381;01Mar1981;31Dec9999;720,2496301;POUHON-HABITATIONS DISPERSEES;POUHON-HABITATIONS DISPERSEES;Aywaille;Aywaille
62009;62009D00-;95;01Mar1981;31Dec9999;12,07353884;ERNONHEID-CENTRE;ERNONHEID-CENTRE;Aywaille;Aywaille
62009;62009D09-;249;01Mar1981;31Dec9999;437,5794008;FAIVEUC - LA LEVIE;FAIVEUC - LA LEVIE;Aywaille;Aywaille
62009;62009ZZZZ;4;01Mar1981;31Dec9999;0;NIET TE LOKALISEREN IN EEN SECTOR;NON LOCALISABLE DANS UN SECTEUR;Aywaille;Aywaille
62011;6201121PQ;4;01Oct2001;31Dec9999;14,67072659;VISE;VISE;Bitsingen;Bassenge
62011;62011A000;585;01Mar1981;31Dec9999;40,94794866;BASSENGE-CENTRE;BASSENGE-CENTRE;Bitsingen;Bassenge
62011;62011A01-;156;01Mar1981;31Dec9999;21,35457053;QUARTIER DE LA GARE;QUARTIER DE LA GARE;Bitsingen;Bassenge
62011;62011A02-;165;01Mar1981;31Dec9999;38,6408551;THIER AU PECQUET;THIER AU PECQUET;Bitsingen;Bassenge
62011;62011A090;140;01Mar1981;31Dec9999;297,4687092;CANADA;CANADA;Bitsingen;Bassenge
62011;62011B00-;952;01Mar1981;31Dec9999;61,06656274;ROCLENGE-SUR GEER-CENTRE;ROCLENGE-SUR GEER-CENTRE;Bitsingen;Bassenge
62011;62011B082;245;01Mar1981;31Dec9999;167,2076022;DROIT THIER;DROIT THIER;Bitsingen;Bassenge
62011;62011B091;6;01Mar1981;31Dec9999;34,82185561;ROCLENGE-SUR-GEER - HAB. DISP.;ROCLENGE-SUR-GEER - HAB. DISP.;Bitsingen;Bassenge
62011;62011C00-;331;01Mar1981;31Dec9999;27,97525811;BOIRS-CENTRE;BOIRS-CENTRE;Bitsingen;Bassenge
62011;62011C01-;288;01Mar1981;31Dec9999;33,67511238;NEUVILLE;NEUVILLE;Bitsingen;Bassenge
62011;62011C022;271;01Mar1981;31Dec9999;48,7097729;ONEE;ONEE;Bitsingen;Bassenge
62011;62011C081;0;01Mar1981;31Dec9999;88,62521178;CHEMIN DE FER-HAB. DISP.-NORD;CHEMIN DE FER-HAB. DISP.-NORD;Bitsingen;Bassenge
62011;62011C09-;0;01Mar1981;31Dec9999;264,6930391;BOIRS-PLATEAU-SUD;BOIRS-PLATEAU-SUD;Bitsingen;Bassenge
62011;62011D00-;1157;01Mar1981;31Dec9999;64,69663905;GLONS-CENTRE;GLONS-CENTRE;Bitsingen;Bassenge
62011;62011D01-;645;01Mar1981;31Dec9999;34,58660535;OBORNE;OBORNE;Bitsingen;Bassenge
62011;62011D029;346;01Mar1981;31Dec9999;29,85347102;GLONS - ROUTE DE L'ETAT;GLONS - ROUTE DE L'ETAT;Bitsingen;Bassenge
62011;62011D032;283;01Mar1981;31Dec9999;51,93927118;BROUCH A L'ABBAYE;BROUCH A L'ABBAYE;Bitsingen;Bassenge
62011;62011D08-;88;01Mar1981;31Dec9999;360,8773658;LAVAUX;LAVAUX;Bitsingen;Bassenge
62011;62011D091;33;01Mar1981;31Dec9999;159,3035509;SOUS-LA-VIGNE;SOUS-LA-VIGNE;Bitsingen;Bassenge
62011;62011D183;34;01Mar1981;31Dec9999;34,80778474;BROUX;BROUX;Bitsingen;Bassenge
62011;62011D19-;51;01Mar1981;31Dec9999;18,05677485;BAS-SLINS;BAS-SLINS;Bitsingen;Bassenge
62011;62011E00-;439;01Mar1981;31Dec9999;29,48307932;WONCK-CENTRE;WONCK-CENTRE;Bitsingen;Bassenge
62011;62011E01-;582;01Mar1981;31Dec9999;28,60471547;LE WAER;LE WAER;Bitsingen;Bassenge
62011;62011E02-;415;01Mar1981;31Dec9999;67,46163642;LE PIERREUX;LE PIERREUX;Bitsingen;Bassenge
62011;62011E082;10;01Mar1981;31Dec9999;340,4558437;CROIX-COLLAS;CROIX-COLLAS;Bitsingen;Bassenge
62011;62011E091;22;01Mar1981;31Dec9999;581,4361345;WONCK-HABITATIONS DISPERSEES;WONCK-HABITATIONS DISPERSEES;Bitsingen;Bassenge
62011;62011F00-;722;01Mar1981;31Dec9999;38,02515989;EMAEL-CENTRE;EMAEL-CENTRE;Bitsingen;Bassenge
62011;62011F012;279;01Mar1981;31Dec9999;19,17754461;CHAUSSEE DES GRENADIERS;CHAUSSEE DES GRENADIERS;Bitsingen;Bassenge
62011;62011F083;12;01Mar1981;31Dec9999;197,6702491;CANAL ALBERT;CANAL ALBERT;Bitsingen;Bassenge
62011;62011F091;42;01Mar1981;31Dec9999;216,6995248;EMAEL-HABITATIONS DISPERSEES;EMAEL-HABITATIONS DISPERSEES;Bitsingen;Bassenge
